Nom_Navire.No_Releve.Trait.Date_Deb_Trait.Date_Fin_Trait.Hre_Deb.Hre_Fin.Type_Hre.Duree.Latit_Deb..Longit_Deb.Latit_Fin.Longit_Fin.Dist_Chalute_Position.Vit_Touage.Opano.Engin.Cod_Result_Oper.Prof_Min.Prof_Max.Nom_Scient_Esp.Pds_Capture.Nb_Ind_Capture
Annie-Annick ;3 ;1 ;1995-08-07 ;1995-08-07 ;5:40:00 ;6:10:00 ;1 ;30 ;49.855 ;-62.53 ;49.845 ;-62.5 ;1.23 ;2.5 ;4S ;Chalut de fond;1 ;182 ;182 ;Gadus morhua ;7 ;16
Annie-Annick ;3 ;1 ;1995-08-07 ;1995-08-07 ;5:40:00 ;6:10:00 ;1 ;30 ;49.855 ;-62.53 ;49.845 ;-62.5 ;1.23 ;2.5 ;4S ;Chalut de fond;1 ;182 ;182 ;Sebastes sp. ;0.06 ;2
Annie-Annick ;3 ;1 ;1995-08-07 ;1995-08-07 ;5:40:00 ;6:10:00 ;1 ;30 ;49.855 ;-62.53 ;49.845 ;-62.5 ;1.23 ;2.5 ;4S ;Chalut de fond;1 ;182 ;182 ;Reinhardtius hippoglossoides ;3.5 ;34
Annie-Annick ;3 ;2 ;1995-08-07 ;1995-08-07 ;7:45:00 ;8:15:00 ;1 ;30 ;49.701666667 ;-62.465 ;49.693333333 ;-62.43833333 ;1.13 ;2.5 ;4S ;Chalut de fond;1 ;229 ;229 ;Sebastes sp. ;0.11 ;2
Annie-Annick ;3 ;2 ;1995-08-07 ;1995-08-07 ;7:45:00 ;8:15:00 ;1 ;30 ;49.701666667 ;-62.465 ;49.693333333 ;-62.43833333 ;1.13 ;2.5 ;4S ;Chalut de fond;1 ;229 ;229 ;Reinhardtius hippoglossoides ;9 ;17
Annie-Annick ;3 ;4 ;1995-08-07 ;1995-08-07 ;13:45:00 ;14:15:00 ;1 ;30 ;49.545 ;-61.87833333 ;49.528333333 ;-61.845 ;1.64 ;2.5 ;4S ;Chalut de fond;1 ;214 ;214 ;Gadus morhua ;14 ;19
Annie-Annick ;3 ;4 ;1995-08-07 ;1995-08-07 ;13:45:00 ;14:15:00 ;1 ;30 ;49.545 ;-61.87833333 ;49.528333333 ;-61.845 ;1.64 ;2.5 ;4S ;Chalut de fond;1 ;214 ;214 ;Sebastes sp. ;3.5 ;34
Annie-Annick ;3 ;4 ;1995-08-07 ;1995-08-07 ;13:45:00 ;14:15:00 ;1 ;30 ;49.545 ;-61.87833333 ;49.528333333 ;-61.845 ;1.64 ;2.5 ;4S ;Chalut de fond;1 ;214 ;214 ;Reinhardtius hippoglossoides ;2.5 ;9
Annie-Annick ;3 ;5 ;1995-08-07 ;1995-08-07 ;15:15:00 ;15:30:00 ;1 ;15 ;49.475 ;-61.89666667 ;49.47 ;-61.88166667 ;0.64 ;2.5 ;4S ;Chalut de fond;1 ;137 ;137 ;Gadus morhua ;0.55 ;1
Annie-Annick ;3 ;5 ;1995-08-07 ;1995-08-07 ;15:15:00 ;15:30:00 ;1 ;15 ;49.475 ;-61.89666667 ;49.47 ;-61.88166667 ;0.64 ;2.5 ;4S ;Chalut de fond;1 ;137 ;137 ;Sebastes sp. ;1.5 ;6
Annie-Annick ;3 ;5 ;1995-08-07 ;1995-08-07 ;15:15:00 ;15:30:00 ;1 ;15 ;49.475 ;-61.89666667 ;49.47 ;-61.88166667 ;0.64 ;2.5 ;4S ;Chalut de fond;1 ;137 ;137 ;Reinhardtius hippoglossoides ;0.01 ;1
Annie-Annick ;3 ;7 ;1995-08-07 ;1995-08-07 ;19:00:00 ;19:17:00 ;1 ;17 ;49.381666667 ;-61.41833333 ;49.383333333 ;-61.40333333 ;0.77 ;2.5 ;4S ;Chalut de fond;1 ;157 ;157 ;Gadus morhua ;0.65 ;1
Annie-Annick ;3 ;8 ;1995-08-07 ;1995-08-07 ;20:15:00 ;20:45:00 ;1 ;30 ;49.43 ;-61.44166667 ;49.428333333 ;-61.41166667 ;1.23 ;2.5 ;4S ;Chalut de fond;1 ;173 ;173 ;Gadus morhua ;3.4 ;12
Annie-Annick ;3 ;8 ;1995-08-07 ;1995-08-07 ;20:15:00 ;20:45:00 ;1 ;30 ;49.43 ;-61.44166667 ;49.428333333 ;-61.41166667 ;1.23 ;2.5 ;4S ;Chalut de fond;1 ;173 ;173 ;Sebastes sp. ;0.11 ;3
Annie-Annick ;3 ;9 ;1995-08-08 ;1995-08-08 ;5:22:00 ;5:52:00 ;1 ;30 ;49.555 ;-61.43833333 ;49.575 ;-61.44 ;1.12 ;2.5 ;4S ;Chalut de fond;1 ;256 ;256 ;Sebastes sp. ;0.9 ;3
Annie-Annick ;3 ;9 ;1995-08-08 ;1995-08-08 ;5:22:00 ;5:52:00 ;1 ;30 ;49.555 ;-61.43833333 ;49.575 ;-61.44 ;1.12 ;2.5 ;4S ;Chalut de fond;1 ;256 ;256 ;Reinhardtius hippoglossoides ;5 ;8
Annie-Annick ;3 ;10 ;1995-08-08 ;1995-08-08 ;6:50:00 ;7:20:00 ;1 ;30 ;49.665 ;-61.46166667 ;49.683333333 ;-61.455 ;1.46 ;2.5 ;4S ;Chalut de fond;1 ;284 ;284 ;Sebastes sp. ;4 ;5
Annie-Annick ;3 ;10 ;1995-08-08 ;1995-08-08 ;6:50:00 ;7:20:00 ;1 ;30 ;49.665 ;-61.46166667 ;49.683333333 ;-61.455 ;1.46 ;2.5 ;4S ;Chalut de fond;1 ;284 ;284 ;Reinhardtius hippoglossoides ;6 ;11
Annie-Annick ;3 ;11 ;1995-08-08 ;1995-08-08 ;8:45:00 ;9:15:00 ;1 ;30 ;49.77 ;-61.52666667 ;49.76 ;-61.49833333 ;1.41 ;2.5 ;4S ;Chalut de fond;1 ;233 ;233 ;Gadus morhua ;9 ;79
